premium_id,policy_id,amount,payment_method_id,due_date
782,1781,94,101,5/5/2026
783,1782,42.15,102,2/16/2026
784,1783,65.8,100,10/1/2026
785,1784,60.3,101,2/5/2026
786,1785,69.5,102,5/11/2026
787,1786,13.05,100,5/11/2026
788,1787,64.8,101,12/27/2026
789,1788,67.8,102,3/7/2026
790,1789,73.05,100,7/1/2026
791,1790,55.95,101,2/16/2026
792,1791,18.5,102,5/8/2026
793,1792,19.8,100,2/24/2026
794,1793,4.1,101,6/19/2026
795,1794,58.05,102,7/8/2026
796,1795,81.8,100,2/7/2026
797,1796,92.85,101,9/5/2026
798,1797,29,102,8/11/2026
799,1798,29.05,100,8/18/2026
800,1799,7.65,101,9/18/2026
801,1800,23.8,102,10/20/2026
802,1801,70.2,100,9/23/2026
803,1802,7.5,101,6/24/2026
804,1803,88.65,102,3/10/2026
805,1804,8.1,100,11/10/2026
806,1805,81.65,101,11/3/2026
807,1806,81.8,102,4/25/2026
808,1807,51.25,100,2/8/2026
809,1808,62.65,101,7/16/2026
810,1809,61.1,102,6/26/2026
811,1810,41.25,100,9/9/2026
812,1811,25.25,101,7/10/2026
813,1812,38.5,102,10/9/2026
814,1813,27.7,100,11/12/2026
815,1814,38.95,101,3/21/2026
816,1815,80.5,102,2/4/2026
817,1816,35.6,100,5/5/2026
818,1817,91.3,101,3/1/2026
819,1818,97.65,102,8/15/2026
820,1819,70.2,100,11/17/2026
821,1820,92.2,101,7/6/2026
822,1821,55.15,102,6/27/2026
823,1822,51.85,100,6/10/2026
824,1823,51.95,101,10/19/2026
825,1824,60.85,102,2/16/2026
826,1825,59.85,100,5/7/2026
827,1826,56.85,101,9/24/2026
828,1827,23.8,102,2/4/2026
829,1828,45.6,100,2/1/2026
830,1829,4.9,101,5/2/2026
831,1830,2.6,102,9/1/2026
832,1831,97.45,100,12/10/2026
833,1832,86,101,3/6/2026
834,1833,68.8,102,6/15/2026
835,1834,60.9,100,12/8/2026
836,1835,73.3,101,3/6/2026
837,1836,61.95,102,5/3/2026
838,1837,35.1,100,12/5/2026
839,1838,87.3,101,2/21/2026
840,1839,79.65,102,2/1/2026
841,1840,94.2,100,3/22/2026
842,1841,13.5,101,10/16/2026
843,1842,29.75,102,3/26/2026
844,1843,41.8,100,9/3/2026
845,1844,42.5,101,7/19/2026
846,1845,86.9,102,2/5/2026
847,1846,17.3,100,2/19/2026
848,1847,69.2,101,2/25/2026
849,1848,1.9,102,4/2/2026
850,1849,25.3,100,3/24/2026
851,1850,92.75,101,2/1/2026
852,1851,77.1,102,8/6/2026
853,1852,21,100,8/7/2026
854,1853,86.5,101,9/1/2026
855,1854,83.9,102,10/1/2026
856,1855,94.2,100,5/10/2026
857,1856,68.7,101,8/22/2026
858,1857,80.5,102,11/8/2026
859,1858,14.8,100,7/26/2026
860,1859,93.6,101,11/17/2026
861,1860,5.45,102,6/10/2026
862,1861,35.8,100,12/2/2026
863,1862,30,101,6/10/2026
864,1863,29.55,102,12/20/2026
865,1864,4.5,100,5/7/2026
866,1865,91.65,101,2/17/2026
867,1866,60.35,102,7/7/2026
868,1867,19.7,100,9/13/2026
869,1868,6.6,101,8/8/2026
870,1869,55.9,102,4/20/2026
871,1870,33,100,12/24/2026
872,1871,52.25,101,2/24/2026
873,1872,25.3,102,6/21/2026
874,1873,79.95,100,11/1/2026
875,1874,80.55,101,2/9/2026
876,1875,22.8,102,3/5/2026
877,1876,34.9,100,12/2/2026
878,1877,34.7,101,10/24/2026
879,1878,83.95,102,6/24/2026
880,1879,100.35,100,2/21/2026
881,1880,2.15,101,10/21/2026
882,1881,85.85,102,6/1/2026
883,1882,50.7,100,2/21/2026
884,1883,46.35,101,5/14/2026
885,1884,4.6,102,7/13/2026
886,1885,82,100,10/1/2026
887,1886,57.95,101,12/5/2026
888,1887,29,102,8/23/2026
889,1888,51.6,100,11/6/2026
890,1889,2,101,12/22/2026
891,1890,11.8,102,12/20/2026
892,1891,69.15,100,10/25/2026
893,1892,89.6,101,11/3/2026
894,1893,12.25,102,9/13/2026
895,1894,82.25,100,3/25/2026
896,1895,62,101,12/16/2026
897,1896,45.45,102,3/27/2026
898,1897,59.6,100,12/2/2026
899,1898,44.2,101,9/19/2026
900,1899,66.45,102,2/18/2026
901,1900,45.4,100,5/9/2026
902,1901,84.95,101,11/27/2026
903,1902,5.75,102,3/1/2026
904,1903,34.4,100,9/7/2026
905,1904,64.6,101,7/19/2026
906,1905,78.6,102,5/18/2026
907,1906,98.55,100,10/12/2026
908,1907,29.75,101,5/17/2026
909,1908,45.3,102,7/5/2026
910,1909,12.85,100,12/17/2026
911,1910,40.25,101,12/1/2026
912,1911,23.3,102,6/2/2026
913,1912,43.5,100,6/20/2026
914,1913,66.55,101,3/11/2026
915,1914,11.6,102,8/2/2026
916,1915,83.3,100,2/16/2026
917,1916,91.35,101,2/21/2026
918,1917,4.85,102,12/17/2026
919,1918,79.05,100,6/13/2026
920,1919,50.75,101,10/21/2026
921,1920,57.4,102,2/12/2026
922,1921,29.7,100,9/14/2026
923,1922,47.6,101,9/12/2026
924,1923,50.1,102,7/26/2026
925,1924,4.1,100,12/13/2026
926,1925,30.45,101,12/25/2026
927,1926,49.2,102,4/25/2026
928,1927,84.6,100,3/18/2026
929,1928,29.5,101,3/6/2026
930,1929,49.1,102,9/22/2026
931,1930,43.3,100,12/22/2026
932,1931,50.1,101,2/15/2026
933,1932,88.95,102,3/5/2026
934,1933,6.55,100,8/16/2026
935,1934,81.6,101,12/10/2026
936,1935,70.2,102,2/9/2026
937,1936,26.5,100,5/14/2026
938,1937,58.4,101,5/22/2026
939,1938,40.1,102,12/22/2026
940,1939,16.5,100,6/6/2026
941,1940,32.3,101,8/8/2026
942,1941,50.3,102,5/19/2026
943,1942,84.65,100,4/18/2026
944,1943,88.05,101,3/19/2026
945,1944,3.15,102,6/1/2026
946,1945,16.9,100,2/21/2026
947,1946,11.35,101,9/12/2026
948,1947,90.3,102,5/25/2026
949,1948,46.45,100,5/18/2026
950,1949,27.8,101,2/7/2026
951,1950,5,102,6/7/2026
952,1951,4.15,100,11/1/2026
953,1952,11.45,101,9/8/2026
954,1953,86.7,102,9/19/2026
955,1954,90.05,100,4/25/2026
956,1955,52.2,101,2/1/2026
957,1956,26.7,102,3/11/2026
958,1957,69.9,100,9/8/2026
959,1958,67.75,101,8/23/2026
960,1959,35.05,102,3/2/2026
961,1960,8.1,100,4/17/2026
962,1961,12.45,101,11/19/2026
963,1962,25.15,102,7/23/2026
964,1963,36.75,100,12/1/2026
965,1964,5.7,101,3/5/2026
966,1965,78,102,2/21/2026
967,1966,80.6,100,12/17/2026
968,1967,50.7,101,4/6/2026
969,1968,100.3,102,10/16/2026
970,1969,75.7,100,10/1/2026
971,1970,53.25,101,7/15/2026
972,1971,85.2,102,11/17/2026
973,1972,86.65,100,8/5/2026
974,1973,46.95,101,7/1/2026
975,1974,52.15,102,10/14/2026
976,1975,98.55,100,11/4/2026
977,1976,42.45,101,9/9/2026
978,1977,80.95,102,4/19/2026
979,1978,31.65,100,11/21/2026
980,1979,78.9,101,12/9/2026
981,1980,91,102,11/5/2026
982,1981,87.5,100,6/4/2026
983,1982,33.3,101,4/21/2026
984,1983,40.9,102,11/4/2026
985,1984,92.45,100,8/2/2026
986,1985,44.75,101,8/14/2026
987,1986,84.55,102,7/8/2026
988,1987,84,100,6/17/2026
989,1988,91.2,101,5/15/2026
990,1989,6.25,102,8/3/2026
991,1990,24.7,100,8/7/2026
992,1991,56.8,101,12/17/2026
993,1992,11,102,2/6/2026
994,1993,96.8,100,6/3/2026
995,1994,34.25,101,10/15/2026
996,1995,58.05,102,12/1/2026
997,1996,71.4,100,5/1/2026
998,1997,67.8,101,4/23/2026
999,1998,50.4,102,6/23/2026
1000,1999,12,100,3/18/2026
1001,2000,12.1,101,9/27/2026
1002,2001,61.5,102,2/24/2026
1003,2002,57.5,100,7/4/2026
1004,2003,87.45,101,12/26/2026
1005,2004,51.95,102,3/13/2026
1006,2005,67.95,100,4/19/2026
1007,2006,31.8,101,2/7/2026
1008,2007,41.4,102,4/21/2026
1009,2008,32.6,100,11/11/2026
1010,2009,24.05,101,8/2/2026
1011,2010,18.5,102,5/19/2026
1012,2011,52.75,100,4/11/2026
1013,2012,92.95,101,2/21/2026
1014,2013,84.7,102,6/8/2026
1015,2014,93.3,100,6/24/2026
1016,2015,40.75,101,11/14/2026
1017,2016,28.6,102,3/14/2026
1018,2017,19.3,100,7/2/2026
1019,2018,30.75,101,2/4/2026
1020,2019,9.85,102,12/8/2026
1021,2020,36.8,100,9/5/2026
1022,2021,47.15,101,5/6/2026
1023,2022,61.2,102,8/5/2026
1024,2023,54.1,100,4/26/2026
1025,2024,17.1,101,9/18/2026
1026,2025,29.85,102,5/26/2026
1027,2026,63.7,100,6/8/2026
1028,2027,23.05,101,12/27/2026
1029,2028,51.1,102,4/2/2026
1030,2029,77.5,100,6/14/2026
1031,2030,3.05,101,5/12/2026
1032,2031,80.3,102,4/21/2026
1033,2032,52.95,100,2/18/2026
1034,2033,57.35,101,9/18/2026
1035,2034,40.75,102,4/20/2026
1036,2035,27.25,100,4/5/2026
1037,2036,19.35,101,12/26/2026
1038,2037,2.9,102,9/11/2026
1039,2038,90.3,100,2/27/2026
1040,2039,78.15,101,12/22/2026
1041,2040,50.1,102,8/15/2026
1042,2041,30.95,100,10/17/2026
1043,2042,80.9,101,4/18/2026
1044,2043,15.6,102,12/16/2026
1045,2044,28.8,100,10/3/2026
1046,2045,39.05,101,3/24/2026
1047,2046,12.35,102,6/23/2026
1048,2047,30.7,100,9/20/2026
1049,2048,32.4,101,11/5/2026
1050,2049,87.75,102,5/11/2026
1051,2050,71.85,100,11/13/2026
1052,2051,59.3,101,11/3/2026
1053,2052,76.55,102,4/26/2026
1054,2053,62.5,100,3/25/2026
1055,2054,41.45,101,8/24/2026
1056,2055,17,102,8/9/2026
1057,2056,62.85,100,12/9/2026
1058,2057,68.55,101,12/14/2026
1059,2058,30.2,102,10/20/2026
1060,2059,100.8,100,10/11/2026
1061,2060,63.1,101,8/9/2026
1062,2061,24.5,102,8/2/2026
1063,2062,40.85,100,4/19/2026
1064,2063,12.1,101,9/12/2026
1065,2064,87.55,102,8/8/2026
1066,2065,22.15,100,3/11/2026
1067,2066,47.9,101,3/11/2026
1068,2067,84.05,102,4/9/2026
1069,2068,78.5,100,11/4/2026
1070,2069,37.4,101,6/18/2026
1071,2070,27.05,102,5/23/2026
1072,2071,80.1,100,6/1/2026
1073,2072,55.4,101,7/7/2026
1074,2073,42.35,102,7/21/2026
1075,2074,1.55,100,5/8/2026
1076,2075,66.9,101,2/1/2026
1077,2076,99.2,102,3/19/2026
1078,2077,59.85,100,6/22/2026
1079,2078,27.35,101,6/16/2026
1080,2079,29.4,102,7/24/2026
1081,2080,6.5,100,10/5/2026
1082,2081,37.4,101,7/26/2026
1083,2082,79.95,102,4/11/2026
1084,2083,26.7,100,5/9/2026
1085,2084,55.7,101,2/5/2026
1086,2085,94.2,102,12/12/2026
1087,2086,64,100,7/26/2026
1088,2087,90.5,101,2/26/2026
1089,2088,39.8,102,2/20/2026
1090,2089,4.2,100,12/26/2026
1091,2090,13.4,101,2/19/2026
1092,2091,62.95,102,7/23/2026
1093,2092,26.7,100,3/18/2026
1094,2093,100.7,101,8/23/2026
1095,2094,44.4,102,8/13/2026
1096,2095,82.6,100,4/14/2026
1097,2096,41.7,101,5/15/2026
1098,2097,36,102,9/16/2026
1099,2098,13.1,100,3/25/2026
1100,2099,57.35,101,4/15/2026
1101,2100,65.8,102,5/22/2026
1102,2101,22.7,100,7/6/2026
1103,2102,48.75,101,10/10/2026
1104,2103,35.6,102,11/21/2026
1105,2104,59,100,10/16/2026
1106,2105,38.1,101,3/24/2026
1107,2106,34.35,102,2/7/2026
1108,2107,76.1,100,10/2/2026
1109,2108,58.5,101,7/12/2026
1110,2109,32.3,102,2/7/2026
1111,2110,92.4,100,4/1/2026
1112,2111,34.55,101,8/21/2026
1113,2112,72.15,102,2/19/2026
1114,2113,56.3,100,4/2/2026
1115,2114,15,101,8/15/2026
1116,2115,70.85,102,12/3/2026
1117,2116,53.3,100,2/3/2026
1118,2117,20.05,101,2/7/2026
1119,2118,18.1,102,11/17/2026
1120,2119,67,100,10/17/2026
1121,2120,47.7,101,11/5/2026
1122,2121,37.25,102,4/15/2026
1123,2122,72.5,100,3/15/2026
1124,2123,58.45,101,2/24/2026
1125,2124,32.3,102,2/8/2026
1126,2125,94.2,100,11/9/2026
1127,2126,63.55,101,5/15/2026
1128,2127,37.3,102,12/15/2026
1129,2128,91.7,100,8/22/2026
1130,2129,31.1,101,6/9/2026
1131,2130,90.4,102,12/7/2026
1132,2131,1.75,100,3/10/2026
1133,2132,63.8,101,10/1/2026
1134,2133,20.3,102,4/16/2026
1135,2134,48.7,100,9/6/2026
1136,2135,83.85,101,2/23/2026
1137,2136,62.35,102,12/6/2026
1138,2137,52.45,100,5/1/2026
1139,2138,22.75,101,11/18/2026
1140,2139,22.65,102,9/15/2026
1141,2140,79.8,100,7/6/2026
1142,2141,59.05,101,2/18/2026
1143,2142,9.15,102,12/15/2026
1144,2143,75.8,100,12/15/2026
1145,2144,97.95,101,9/7/2026
1146,2145,84.9,102,5/8/2026
1147,2146,74.95,100,7/3/2026
1148,2147,56.9,101,8/13/2026
1149,2148,75.45,102,7/4/2026
1150,2149,3.9,100,7/9/2026
1151,2150,8.1,101,2/21/2026
1152,2151,38.8,102,7/6/2026
1153,2152,90.75,100,10/9/2026
1154,2153,87.45,101,4/19/2026
1155,2154,53.85,102,4/18/2026
1156,2155,63.4,100,12/22/2026
1157,2156,57.35,101,3/16/2026
1158,2157,97.1,102,2/8/2026
1159,2158,22.2,100,2/22/2026
1160,2159,37.6,101,9/23/2026
1161,2160,12.65,102,9/16/2026
1162,2161,76.25,100,3/17/2026
1163,2162,62.35,101,3/8/2026
1164,2163,61.3,102,2/11/2026
1165,2164,68.5,100,2/24/2026
1166,2165,3.15,101,9/12/2026
1167,2166,87.4,102,2/25/2026
1168,2167,89,100,5/5/2026
1169,2168,29.7,101,9/14/2026
1170,2169,23.7,102,2/14/2026
1171,2170,89.95,100,12/14/2026
1172,2171,18.7,101,4/7/2026
1173,2172,68.5,102,11/14/2026
1174,2173,90.7,100,6/1/2026
1175,2174,5.15,101,4/22/2026
1176,2175,6.1,102,11/2/2026
1177,2176,94.8,100,8/17/2026
1178,2177,25.3,101,5/15/2026
1179,2178,84.95,102,2/6/2026
1180,2179,67.2,100,6/27/2026
1181,2180,23.8,101,9/3/2026
1182,2181,75.65,102,2/20/2026
1183,2182,85.35,100,2/16/2026
1184,2183,30.45,101,4/26/2026
1185,2184,8.6,102,2/5/2026
1186,2185,83.65,100,2/14/2026
1187,2186,10.9,101,9/19/2026
1188,2187,22.55,102,9/21/2026
1189,2188,82.25,100,6/21/2026
1190,2189,42.15,101,10/8/2026
1191,2190,80.75,102,5/5/2026
1192,2191,75.1,100,11/18/2026
1193,2192,4.9,101,12/19/2026
1194,2193,30.75,102,11/20/2026
1195,2194,98.3,100,2/24/2026
1196,2195,19.65,101,12/18/2026
1197,2196,29.35,102,7/4/2026
1198,2197,56.6,100,5/6/2026
1199,2198,62.95,101,8/16/2026
1200,2199,39.65,102,12/19/2026
1201,2200,15,100,9/10/2026
1202,2201,23.5,101,7/27/2026
1203,2202,32.2,102,3/18/2026
1204,2203,11.7,100,11/5/2026
1205,2204,81.2,101,2/8/2026
1206,2205,7.85,102,3/11/2026
1207,2206,29.85,100,6/25/2026
1208,2207,14.55,101,2/2/2026
1209,2208,1,102,4/2/2026
1210,2209,3.6,100,12/7/2026
1211,2210,13.75,101,12/17/2026
1212,2211,11.5,102,2/20/2026
1213,2212,59.05,100,7/13/2026
1214,2213,56.35,101,2/2/2026
1215,2214,37.9,102,3/1/2026
1216,2215,16.5,100,9/24/2026
1217,2216,49.8,101,7/19/2026
1218,2217,4.9,102,2/23/2026
1219,2218,6.35,100,2/18/2026
1220,2219,37.2,101,9/8/2026
1221,2220,66.5,102,6/13/2026
1222,2221,75.95,100,9/16/2026
1223,2222,92.5,101,8/23/2026
1224,2223,25.55,102,7/4/2026
1225,2224,59.65,100,4/26/2026
1226,2225,9.7,101,11/26/2026
1227,2226,85.9,102,7/24/2026
1228,2227,17.5,100,7/6/2026
1229,2228,84.2,101,11/17/2026
1230,2229,58.45,102,2/26/2026
1231,2230,55.95,100,12/15/2026
1232,2231,39.45,101,9/14/2026
1233,2232,80.35,102,8/8/2026
1234,2233,69.45,100,4/12/2026
1235,2234,57.1,101,12/26/2026
1236,2235,41.4,102,3/14/2026
1237,2236,92.3,100,8/3/2026
1238,2237,25.2,101,2/15/2026
1239,2238,15.45,102,7/2/2026
1240,2239,64.5,100,7/3/2026
1241,2240,88.6,101,7/20/2026
1242,2241,19,102,7/25/2026
1243,2242,77.95,100,5/2/2026
1244,2243,45.45,101,4/4/2026
1245,2244,35,102,2/25/2026
1246,2245,94.3,100,11/25/2026
1247,2246,25,101,6/3/2026
1248,2247,26.35,102,10/4/2026
1249,2248,14,100,2/1/2026
1250,2249,54.9,101,4/10/2026
1251,2250,82.3,102,8/12/2026
1252,2251,98.5,100,7/4/2026
1253,2252,17.9,101,12/16/2026
1254,2253,66.1,102,4/2/2026
1255,2254,13.2,100,8/11/2026
1256,2255,57.85,101,11/10/2026
1257,2256,10.35,102,11/9/2026
1258,2257,42.2,100,9/1/2026
1259,2258,99.9,101,6/23/2026
1260,2259,42.2,102,9/1/2026
1261,2260,43.85,100,10/17/2026
1262,2261,85.75,101,3/12/2026
1263,2262,5.2,102,5/21/2026
1264,2263,97.35,100,4/8/2026
1265,2264,32.45,101,7/22/2026
1266,2265,11.25,102,4/14/2026
1267,2266,46.65,100,7/10/2026
1268,2267,84.8,101,4/14/2026
1269,2268,35.5,102,10/8/2026
1270,2269,81.4,100,2/3/2026
1271,2270,5.4,101,3/3/2026
1272,2271,70.3,102,11/22/2026
1273,2272,47.7,100,2/4/2026
1274,2273,72.25,101,5/20/2026
1275,2274,57.6,102,2/1/2026
1276,2275,24.85,100,3/13/2026
1277,2276,21.3,101,10/11/2026
1278,2277,86.55,102,11/23/2026
1279,2278,67.35,100,8/3/2026
1280,2279,62.1,101,8/22/2026
1281,2280,82.8,102,2/9/2026
1282,2281,77.8,100,6/12/2026
1283,2282,68.6,101,2/24/2026
1284,2283,84.95,102,3/1/2026
1285,2284,7.8,100,11/27/2026
1286,2285,66.35,101,6/4/2026
1287,2286,12.9,102,5/10/2026
1288,2287,42.4,100,2/27/2026
1289,2288,15.6,101,4/12/2026
1290,2289,31.5,102,12/2/2026
1291,2290,56.7,100,2/5/2026
1292,2291,75.2,101,10/1/2026
1293,2292,45.7,102,3/7/2026
1294,2293,73.65,100,3/1/2026
1295,2294,45.6,101,2/11/2026
1296,2295,51.45,102,9/27/2026
1297,2296,72.55,100,4/26/2026
1298,2297,19.75,101,2/13/2026
1299,2298,11.3,102,2/7/2026
1300,2299,93.7,100,10/20/2026
1301,2300,41.9,101,4/2/2026
1302,2301,13.2,102,10/1/2026
1303,2302,86.3,100,6/21/2026
1304,2303,58.7,101,7/14/2026
1305,2304,92.35,102,6/7/2026
1306,2305,67.15,100,2/1/2026
1307,2306,4.05,101,2/23/2026
1308,2307,32.65,102,12/21/2026
1309,2308,43.3,100,2/9/2026
1310,2309,43.7,101,2/1/2026
1311,2310,5.85,102,10/20/2026
1312,2311,4.1,100,6/2/2026
1313,2312,25.55,101,2/17/2026
1314,2313,70.65,102,9/20/2026
1315,2314,54.45,100,12/14/2026
1316,2315,11.7,101,7/21/2026
1317,2316,73.6,102,12/1/2026
1318,2317,27.6,100,2/24/2026
1319,2318,7.2,101,2/8/2026
1320,2319,53.7,102,4/18/2026
1321,2320,80.9,100,11/23/2026
1322,2321,54.9,101,5/27/2026
1323,2322,5.85,102,6/14/2026
1324,2323,62.35,100,7/26/2026
1325,2324,31.3,101,11/13/2026
1326,2325,59.15,102,7/1/2026
1327,2326,12.6,100,2/26/2026
1328,2327,55.6,101,8/5/2026
1329,2328,27.2,102,8/6/2026
1330,2329,41.8,100,2/16/2026
1331,2330,10.35,101,8/19/2026
1332,2331,87.8,102,12/25/2026
1333,2332,78.1,100,5/18/2026
1334,2333,27.5,101,12/6/2026
1335,2334,14.4,102,3/27/2026
1336,2335,51.5,100,2/3/2026
1337,2336,49.8,101,9/19/2026
1338,2337,86.5,102,11/23/2026
1339,2338,54.7,100,4/12/2026
1340,2339,41.3,101,10/9/2026
1341,2340,92.05,102,10/1/2026
1342,2341,17.25,100,5/7/2026
1343,2342,30.8,101,3/8/2026
1344,2343,66.8,102,8/8/2026
1345,2344,88.6,100,10/23/2026
1346,2345,80.5,101,4/10/2026
1347,2346,31.65,102,10/3/2026
1348,2347,88.25,100,9/23/2026
1349,2348,6.95,101,6/23/2026
1350,2349,50.5,102,5/12/2026
1351,2350,53.1,100,9/12/2026
1352,2351,85,101,8/13/2026
1353,2352,37.9,102,8/14/2026
1354,2353,22.25,100,11/19/2026
1355,2354,77.55,101,4/15/2026
1356,2355,90.4,102,8/5/2026
1357,2356,72.4,100,2/3/2026
1358,2357,74.7,101,12/5/2026
1359,2358,79.45,102,2/27/2026
1360,2359,44.6,100,10/20/2026
1361,2360,1.5,101,3/16/2026
1362,2361,39.6,102,8/19/2026
1363,2362,5.2,100,7/9/2026
1364,2363,98.9,101,11/1/2026
1365,2364,23.75,102,9/19/2026
1366,2365,94.5,100,2/22/2026
1367,2366,26.1,101,3/27/2026
1368,2367,98.15,102,4/21/2026
1369,2368,97.65,100,9/10/2026
1370,2369,19.1,101,12/6/2026
1371,2370,60.3,102,7/5/2026
1372,2371,55.3,100,7/1/2026
1373,2372,45.4,101,7/14/2026
1374,2373,93.1,102,10/13/2026
1375,2374,11.2,100,9/9/2026
1376,2375,86.3,101,2/17/2026
1377,2376,13,102,12/1/2026
1378,2377,55.2,100,3/27/2026
1379,2378,87.7,101,9/22/2026
1380,2379,26.45,102,10/9/2026
1381,2380,6.1,100,10/5/2026
1382,2381,21.7,101,12/1/2026
1383,2382,10.45,102,12/20/2026
1384,2383,78.8,100,9/16/2026
1385,2384,20.9,101,12/5/2026
1386,2385,12.9,102,3/11/2026
1387,2386,12.9,100,4/19/2026
1388,2387,19.8,101,2/21/2026
1389,2388,88.3,102,10/14/2026
1390,2389,86.1,100,8/10/2026
1391,2390,37.4,101,10/9/2026
1392,2391,46.8,102,2/19/2026
1393,2392,74.5,100,2/22/2026
1394,2393,27.65,101,6/6/2026
1395,2394,35.25,102,11/22/2026
1396,2395,35.65,100,7/11/2026
1397,2396,23.85,101,2/26/2026
1398,2397,63.5,102,5/1/2026
1399,2398,41.3,100,10/3/2026
1400,2399,41.5,101,10/8/2026
1401,2400,32.65,102,9/22/2026
1402,2401,45.1,100,7/11/2026
1403,2402,17.8,101,4/5/2026
1404,2403,27.05,102,8/19/2026
1405,2404,4.25,100,2/23/2026
1406,2405,33.95,101,2/19/2026
1407,2406,58.15,102,2/24/2026
1408,2407,51.4,100,8/19/2026
1409,2408,2.65,101,11/17/2026
1410,2409,27.2,102,3/27/2026
1411,2410,23.2,100,4/19/2026
1412,2411,53.4,101,5/20/2026
1413,2412,25.95,102,12/18/2026
1414,2413,82.85,100,9/19/2026
1415,2414,11.45,101,12/6/2026
1416,2415,84.1,102,4/5/2026
1417,2416,83.6,100,2/16/2026
1418,2417,15.5,101,4/26/2026
1419,2418,30.95,102,9/18/2026
1420,2419,97.8,100,5/20/2026
1421,2420,15.7,101,2/10/2026
1422,2421,27.2,102,4/22/2026
1423,2422,98.2,100,5/19/2026
1424,2423,30.8,101,3/15/2026
1425,2424,35.4,102,3/26/2026
1426,2425,52.7,100,9/14/2026
1427,2426,4.95,101,2/8/2026
1428,2427,24.5,102,7/1/2026
1429,2428,82.45,100,9/10/2026
1430,2429,4.9,101,2/23/2026
1431,2430,67.45,102,12/4/2026
1432,2431,58,100,2/8/2026
1433,2432,82.2,101,8/1/2026
1434,2433,60.3,102,7/13/2026
1435,2434,9.95,100,9/25/2026
1436,2435,40.3,101,4/6/2026
1437,2436,3.5,102,7/19/2026
1438,2437,87.3,100,7/25/2026
1439,2438,49.45,101,11/13/2026
1440,2439,49.1,102,10/12/2026
1441,2440,99.7,100,8/21/2026
1442,2441,97.9,101,11/8/2026
1443,2442,10.95,102,4/2/2026
1444,2443,1.1,100,3/4/2026
1445,2444,56.2,101,2/18/2026
1446,2445,13.95,102,5/2/2026
1447,2446,42.3,100,12/19/2026
1448,2447,71.4,101,11/5/2026
1449,2448,9.9,102,12/7/2026
1450,2449,50.3,100,6/4/2026
1451,2450,36.6,101,7/1/2026
1452,2451,53.5,102,2/4/2026
1453,2452,17.6,100,3/22/2026
1454,2453,42.15,101,12/7/2026
1455,2454,71.8,102,6/12/2026
1456,2455,55.2,100,3/22/2026
1457,2456,79.35,101,3/23/2026
1458,2457,74.75,102,3/15/2026
1459,2458,76.55,100,11/10/2026
1460,2459,67.7,101,8/3/2026
1461,2460,16,102,8/16/2026
1462,2461,3.85,100,2/4/2026
1463,2462,16.75,101,2/14/2026
1464,2463,88.7,102,10/26/2026
1465,2464,56.65,100,12/21/2026
1466,2465,97.3,101,2/9/2026
1467,2466,64.25,102,2/3/2026
1468,2467,30.5,100,9/24/2026
1469,2468,69.25,101,10/1/2026
1470,2469,19.3,102,7/27/2026
1471,2470,63.6,100,12/8/2026
1472,2471,52.55,101,5/19/2026
1473,2472,70.05,102,2/16/2026
1474,2473,68.35,100,11/8/2026
1475,2474,28.9,101,7/4/2026
1476,2475,75.55,102,4/4/2026
1477,2476,6.4,100,11/2/2026
1478,2477,56.2,101,8/14/2026
1479,2478,57.1,102,2/2/2026
1480,2479,88.2,100,12/17/2026
1481,2480,90.9,101,2/22/2026
1482,2481,48.65,102,6/18/2026
1483,2482,57.7,100,2/3/2026
1484,2483,38.7,101,4/13/2026
1485,2484,51.7,102,12/19/2026
1486,2485,78.8,100,7/18/2026
1487,2486,7.4,101,12/13/2026
1488,2487,17.1,102,5/22/2026
1489,2488,22.5,100,10/20/2026
1490,2489,94.1,101,3/24/2026
1491,2490,12.35,102,2/20/2026
1492,2491,20.85,100,5/18/2026
1493,2492,93.55,101,7/27/2026
1494,2493,47.1,102,12/8/2026
1495,2494,21.25,100,4/4/2026
1496,2495,55.7,101,4/9/2026
1497,2496,69.4,102,4/16/2026
1498,2497,75.55,100,7/2/2026
1499,2498,30.65,101,2/18/2026
1500,2499,34.3,102,12/2/2026
1501,2500,70.6,100,9/13/2026
1502,2501,55.1,101,12/1/2026
1503,2502,13.05,102,9/4/2026
1504,2503,53.55,100,11/20/2026
1505,2504,53.5,101,3/13/2026
1506,2505,96.05,102,4/15/2026
1507,2506,93.65,100,7/15/2026
1508,2507,62.2,101,11/1/2026
1509,2508,75.95,102,9/22/2026
1510,2509,89.95,100,2/6/2026
1511,2510,84.9,101,4/21/2026
1512,2511,58.1,102,10/16/2026
1513,2512,19.45,100,12/9/2026
1514,2513,86.6,101,3/27/2026
1515,2514,61.25,102,11/8/2026
1516,2515,28.7,100,11/13/2026
1517,2516,48.2,101,7/8/2026
1518,2517,47.2,102,11/7/2026
1519,2518,82.2,100,4/26/2026
1520,2519,40.5,101,2/17/2026
1521,2520,60.7,102,4/3/2026
1522,2521,82.15,100,6/21/2026
1523,2522,11.05,101,3/27/2026
1524,2523,65.55,102,11/15/2026
1525,2524,6.55,100,9/24/2026
1526,2525,25.85,101,7/11/2026
1527,2526,89.8,102,2/16/2026
1528,2527,72.95,100,10/20/2026
1529,2528,13.8,101,3/9/2026
1530,2529,14.4,102,8/16/2026
1531,2530,24.8,100,4/18/2026
