coverage_id,policy_id,coverage_amount,coverage_type_id
2173,1477,1746,1002
2174,1477,4586,1000
2175,1477,111,1001
2176,1478,129,1002
2177,1478,3133,1000
2178,1478,7199,1001
2179,1479,275,1002
2180,1479,907,1000
2181,1479,6796,1001
2182,1480,6879,1002
2183,1480,5818,1000
2184,1480,7234,1001
2185,1481,9706,1002
2186,1481,9349,1000
2187,1481,7640,1001
2188,1482,3565,1002
2189,1482,7973,1000
2190,1482,2337,1001
2191,1483,774,1002
2192,1483,3284,1000
2193,1484,2639,1001
2194,1484,1286,1002
2195,1484,801,1000
2196,1485,9111,1001
2197,1485,2016,1002
2198,1485,556,1000
2199,1486,5064,1001
2200,1486,7477,1002
2201,1486,5201,1000
2202,1487,6047,1001
2203,1487,3153,1002
2204,1488,5686,1000
2205,1488,9186,1001
2206,1489,5694,1002
2207,1489,2180,1000
2208,1490,754,1001
2209,1490,7429,1002
2210,1490,2397,1000
2211,1491,8479,1001
2212,1491,8824,1002
2213,1491,6048,1000
2214,1492,7059,1001
2215,1492,8832,1002
2216,1492,6888,1000
2217,1493,8207,1001
2218,1493,3181,1002
2219,1494,6942,1000
2220,1494,9881,1001
2221,1494,5153,1002
2222,1495,6441,1000
2223,1495,6257,1001
2224,1496,1540,1002
2225,1496,4566,1000
2226,1496,3692,1001
2227,1497,2117,1002
2228,1497,6774,1000
2229,1498,391,1001
2230,1498,8701,1002
2231,1499,3820,1000
2232,1499,1234,1001
2233,1499,7182,1002
2234,1500,6071,1000
2235,1500,7416,1001
2236,1501,1789,1002
2237,1501,6937,1000
2238,1502,4827,1001
2239,1502,1669,1002
2240,1502,8577,1000
2241,1503,2779,1001
2242,1503,1900,1002
2243,1504,493,1000
2244,1504,954,1001
2245,1504,2732,1002
2246,1505,8033,1000
2247,1505,5762,1001
2248,1506,4988,1002
2249,1506,340,1000
2250,1507,5398,1001
2251,1507,7575,1002
2252,1507,1163,1000
2253,1508,7684,1001
2254,1508,1691,1002
2255,1509,9223,1000
2256,1509,4897,1001
2257,1509,1853,1002
2258,1510,1523,1000
2259,1510,4301,1001
2260,1511,7851,1002
2261,1511,8022,1000
2262,1512,6135,1001
2263,1512,5818,1002
2264,1513,701,1000
2265,1513,1418,1001
2266,1513,8657,1002
2267,1514,8979,1000
2268,1514,1818,1001
2269,1515,9272,1002
2270,1515,2225,1000
2271,1515,8192,1001
2272,1516,8268,1002
2273,1516,7970,1000
2274,1516,4267,1001
2275,1517,8287,1002
2276,1517,1746,1000
2277,1518,6142,1001
2278,1518,6807,1002
2279,1518,8094,1000
2280,1519,3981,1001
2281,1519,5896,1002
2282,1519,8384,1000
2283,1520,6996,1001
2284,1520,3122,1002
2285,1520,6382,1000
2286,1521,230,1001
2287,1521,1881,1002
2288,1521,8939,1000
2289,1522,5058,1001
2290,1522,9260,1002
2291,1523,5785,1000
2292,1523,8262,1001
2293,1524,3164,1002
2294,1524,7146,1000
2295,1524,2965,1001
2296,1525,7860,1002
2297,1525,8294,1000
2298,1526,9148,1001
2299,1526,3873,1002
2300,1527,6699,1000
2301,1527,6430,1001
2302,1528,641,1002
2303,1528,6439,1000
2304,1528,6005,1001
2305,1529,7191,1002
2306,1529,6813,1000
2307,1529,2515,1001
2308,1530,6751,1002
2309,1530,7832,1000
2310,1531,6311,1001
2311,1531,1254,1002
2312,1532,5707,1000
2313,1532,8315,1001
2314,1532,8428,1002
2315,1533,4564,1000
2316,1533,2062,1001
2317,1533,7599,1002
2318,1534,7818,1000
2319,1534,3493,1001
2320,1535,4738,1002
2321,1535,9159,1000
2322,1535,7398,1001
2323,1536,5767,1002
2324,1536,37,1000
2325,1536,5961,1001
2326,1537,7958,1002
2327,1537,9354,1000
2328,1538,4345,1001
2329,1538,8976,1002
2330,1538,4792,1000
2331,1539,115,1001
2332,1539,6802,1002
2333,1539,2347,1000
2334,1540,9786,1001
2335,1540,7114,1002
2336,1540,9403,1000
2337,1541,6347,1001
2338,1541,223,1002
2339,1541,8092,1000
2340,1542,2049,1001
2341,1542,7801,1002
2342,1543,3168,1000
2343,1543,4121,1001
2344,1543,9926,1002
2345,1544,7133,1000
2346,1544,6072,1001
2347,1544,9479,1002
2348,1545,591,1000
2349,1545,2472,1001
2350,1546,8279,1002
2351,1546,6477,1000
2352,1547,1911,1001
2353,1547,3339,1002
2354,1547,1809,1000
2355,1548,1529,1001
2356,1548,7386,1002
2357,1548,4622,1000
2358,1549,2860,1001
2359,1549,2923,1002
2360,1550,9131,1000
2361,1550,570,1001
2362,1551,5477,1002
2363,1551,7271,1000
2364,1552,2366,1001
2365,1552,1199,1002
2366,1553,5100,1000
2367,1553,1127,1001
2368,1553,2318,1002
2369,1554,2463,1000
2370,1554,5059,1001
2371,1554,6359,1002
2372,1555,7192,1000
2373,1555,4225,1001
2374,1556,6787,1002
2375,1556,5175,1000
2376,1556,6894,1001
2377,1557,7199,1002
2378,1557,1622,1000
2379,1557,4541,1001
2380,1558,7270,1002
2381,1558,3432,1000
2382,1558,7550,1001
2383,1559,4624,1002
2384,1559,9081,1000
2385,1559,3119,1001
2386,1560,1325,1002
2387,1560,9278,1000
2388,1561,8820,1001
2389,1561,2170,1002
2390,1562,7115,1000
2391,1562,6759,1001
2392,1563,1386,1002
2393,1563,9508,1000
2394,1564,1940,1001
2395,1564,4127,1002
2396,1564,575,1000
2397,1565,5563,1001
2398,1565,6119,1002
2399,1565,2960,1000
2400,1566,191,1001
2401,1566,5106,1002
2402,1567,424,1000
2403,1567,4070,1001
2404,1567,5861,1002
2405,1568,7872,1000
2406,1568,6462,1001
2407,1568,5937,1002
2408,1569,4932,1000
2409,1569,4336,1001
2410,1570,1174,1002
2411,1570,8790,1000
2412,1570,8658,1001
2413,1571,7663,1002
2414,1571,14,1000
2415,1571,2974,1001
2416,1572,2344,1002
2417,1572,6497,1000
2418,1572,747,1001
2419,1573,8502,1002
2420,1573,7395,1000
2421,1573,9661,1001
2422,1574,4435,1002
2423,1574,2670,1000
2424,1574,1014,1001
2425,1575,7100,1002
2426,1575,8020,1000
2427,1576,1066,1001
2428,1576,998,1002
2429,1577,8206,1000
2430,1577,7947,1001
2431,1577,7700,1002
2432,1578,6076,1000
2433,1578,261,1001
2434,1579,4270,1002
2435,1579,3127,1000
2436,1580,2039,1001
2437,1580,9271,1002
2438,1580,2915,1000
2439,1581,6726,1001
2440,1581,9079,1002
2441,1582,4304,1000
2442,1582,1702,1001
2443,1582,8851,1002
2444,1583,451,1000
2445,1583,1982,1001
2446,1583,5927,1002
2447,1584,8616,1000
2448,1584,9252,1001
2449,1585,4595,1002
2450,1585,9625,1000
2451,1586,1330,1001
2452,1586,1096,1002
2453,1587,215,1000
2454,1587,4069,1001
2455,1587,8672,1002
2456,1588,3936,1000
2457,1588,4964,1001
2458,1589,341,1002
2459,1589,456,1000
2460,1589,8466,1001
2461,1590,9176,1002
2462,1590,8553,1000
2463,1590,5491,1001
2464,1591,6775,1002
2465,1591,3110,1000
2466,1591,4357,1001
2467,1592,6429,1002
2468,1592,1758,1000
2469,1592,3797,1001
2470,1593,6305,1002
2471,1593,3990,1000
2472,1594,9608,1001
2473,1594,5759,1002
2474,1594,3048,1000
2475,1595,6579,1001
2476,1595,74,1002
2477,1595,6292,1000
2478,1596,2074,1001
2479,1596,2317,1002
2480,1597,8622,1000
2481,1597,3605,1001
2482,1598,4874,1002
2483,1598,5392,1000
2484,1598,98,1001
2485,1599,9945,1002
2486,1599,1408,1000
2487,1599,5422,1001
2488,1600,5191,1002
2489,1600,3547,1000
2490,1601,5831,1001
2491,1601,122,1002
2492,1601,8115,1000
2493,1602,3129,1001
2494,1602,5232,1002
2495,1603,990,1000
2496,1603,496,1001
2497,1603,9607,1002
2498,1604,2190,1000
2499,1604,9925,1001
2500,1605,3722,1002
2501,1605,5994,1000
2502,1605,2248,1001
2503,1606,9313,1002
2504,1606,6501,1000
2505,1607,5294,1001
2506,1607,6923,1002
2507,1608,5782,1000
2508,1608,4837,1001
2509,1609,9553,1002
2510,1609,3925,1000
2511,1609,7149,1001
2512,1610,4117,1002
2513,1610,4485,1000
2514,1610,6315,1001
2515,1611,5618,1002
2516,1611,3905,1000
2517,1611,6322,1001
2518,1612,3828,1002
2519,1612,5719,1000
2520,1612,9083,1001
2521,1613,7809,1002
2522,1613,7227,1000
2523,1614,6671,1001
2524,1614,3529,1002
2525,1614,7234,1000
2526,1615,4736,1001
2527,1615,387,1002
2528,1615,9749,1000
2529,1616,871,1001
2530,1616,3320,1002
2531,1617,5633,1000
2532,1617,8764,1001
2533,1617,9287,1002
2534,1618,4985,1000
2535,1618,8263,1001
2536,1619,3632,1002
2537,1619,1484,1000
2538,1620,8079,1001
2539,1620,4620,1002
2540,1621,6166,1000
2541,1621,9173,1001
2542,1622,8602,1002
2543,1622,2696,1000
2544,1623,6745,1001
2545,1623,3173,1002
2546,1623,6717,1000
2547,1624,600,1001
2548,1624,2805,1002
2549,1624,8818,1000
2550,1625,9425,1001
2551,1625,5403,1002
2552,1626,8796,1000
2553,1626,7783,1001
2554,1627,5984,1002
2555,1627,2375,1000
2556,1627,3269,1001
2557,1628,4722,1002
2558,1628,9882,1000
2559,1629,7364,1001
2560,1629,6840,1002
2561,1630,5302,1000
2562,1630,467,1001
2563,1631,7055,1002
2564,1631,7363,1000
2565,1631,4874,1001
2566,1632,7011,1002
2567,1632,3689,1000
2568,1633,6616,1001
2569,1633,1129,1002
2570,1633,9269,1000
2571,1634,3814,1001
2572,1634,8684,1002
2573,1634,2528,1000
2574,1635,1608,1001
2575,1635,9231,1002
2576,1635,490,1000
2577,1636,1332,1001
2578,1636,8561,1002
2579,1636,7104,1000
2580,1637,1214,1001
2581,1637,4697,1002
2582,1638,6375,1000
2583,1638,7322,1001
2584,1639,3531,1002
2585,1639,6699,1000
2586,1640,9686,1001
2587,1640,3218,1002
2588,1641,230,1000
2589,1641,7225,1001
2590,1642,3053,1002
2591,1642,6720,1000
2592,1642,9336,1001
2593,1643,2181,1002
2594,1643,8144,1000
2595,1643,5842,1001
2596,1644,5711,1002
2597,1644,6293,1000
2598,1645,2534,1001
2599,1645,3894,1002
2600,1646,4301,1000
2601,1646,69,1001
2602,1647,3899,1002
2603,1647,7411,1000
2604,1648,2152,1001
2605,1648,6883,1002
2606,1649,7104,1000
2607,1649,6753,1001
2608,1649,6153,1002
2609,1650,5362,1000
2610,1650,6774,1001
2611,1650,9148,1002
2612,1651,5773,1000
2613,1651,4152,1001
2614,1651,1239,1002
2615,1652,53,1000
2616,1652,8263,1001
2617,1652,1535,1002
2618,1653,9005,1000
2619,1653,897,1001
2620,1653,6284,1002
2621,1654,6199,1000
2622,1654,9433,1001
2623,1655,5592,1002
2624,1655,277,1000
2625,1656,9571,1001
2626,1656,8893,1002
2627,1656,2503,1000
2628,1657,1488,1001
2629,1657,4552,1002
2630,1658,2642,1000
2631,1658,1087,1001
2632,1658,5392,1002
2633,1659,9569,1000
2634,1659,1123,1001
2635,1660,8435,1002
2636,1660,6233,1000
2637,1661,3213,1001
2638,1661,4096,1002
2639,1661,6094,1000
2640,1662,3733,1001
2641,1662,9183,1002
2642,1663,4013,1000
2643,1663,9643,1001
2644,1663,9489,1002
2645,1664,3629,1000
2646,1664,96,1001
2647,1664,939,1002
2648,1665,1584,1000
2649,1665,9922,1001
2650,1665,8614,1002
2651,1666,9139,1000
2652,1666,3255,1001
2653,1666,9021,1002
2654,1667,1454,1000
2655,1667,9947,1001
2656,1667,4607,1002
2657,1668,6048,1000
2658,1668,3436,1001
2659,1668,608,1002
2660,1669,327,1000
2661,1669,8513,1001
2662,1669,3496,1002
2663,1670,2114,1000
2664,1670,2384,1001
2665,1670,3596,1002
2666,1671,5245,1000
2667,1671,8567,1001
2668,1671,4591,1002
2669,1672,6943,1000
2670,1672,1850,1001
2671,1672,6998,1002
2672,1673,2894,1000
2673,1673,4172,1001
2674,1674,1236,1002
2675,1674,9085,1000
2676,1675,8746,1001
2677,1675,571,1002
2678,1676,8338,1000
2679,1676,4252,1001
2680,1677,9478,1002
2681,1677,6917,1000
2682,1677,7552,1001
2683,1678,7304,1002
2684,1678,808,1000
2685,1679,3386,1001
2686,1679,1213,1002
2687,1679,8617,1000
2688,1680,1671,1001
2689,1680,8588,1002
2690,1681,8540,1000
2691,1681,7515,1001
2692,1682,7395,1002
2693,1682,258,1000
2694,1683,8375,1001
2695,1683,2449,1002
2696,1684,333,1000
2697,1684,2246,1001
2698,1684,7447,1002
2699,1685,7165,1000
2700,1685,58,1001
2701,1685,7575,1002
2702,1686,4989,1000
2703,1686,2458,1001
2704,1687,3860,1002
2705,1687,7096,1000
2706,1687,4477,1001
2707,1688,4499,1002
2708,1688,7193,1000
2709,1689,6879,1001
2710,1689,5310,1002
2711,1690,1272,1000
2712,1690,6282,1001
2713,1691,2039,1002
2714,1691,2267,1000
2715,1691,3056,1001
2716,1692,525,1002
2717,1692,174,1000
2718,1693,5732,1001
2719,1693,66,1002
2720,1694,556,1000
2721,1694,3896,1001
2722,1694,9070,1002
2723,1695,8171,1000
2724,1695,1972,1001
2725,1696,6042,1002
2726,1696,6015,1000
2727,1696,8683,1001
2728,1697,3367,1002
2729,1697,655,1000
2730,1697,2083,1001
2731,1698,23,1002
2732,1698,9674,1000
2733,1699,3063,1001
2734,1699,5802,1002
2735,1699,8297,1000
2736,1700,8968,1001
2737,1700,3555,1002
2738,1701,8647,1000
2739,1701,9067,1001
2740,1702,845,1002
2741,1702,8650,1000
2742,1702,4242,1001
2743,1703,5344,1002
2744,1703,9563,1000
2745,1704,1720,1001
2746,1704,6999,1002
2747,1705,1788,1000
2748,1705,9752,1001
2749,1706,7033,1002
2750,1706,6549,1000
2751,1707,486,1001
2752,1707,8014,1002
2753,1708,4674,1000
2754,1708,8145,1001
2755,1708,7853,1002
2756,1709,1467,1000
2757,1709,7737,1001
2758,1710,640,1002
2759,1710,752,1000
2760,1711,5758,1001
2761,1711,1320,1002
2762,1712,1904,1000
2763,1712,2565,1001
2764,1712,9328,1002
2765,1713,9054,1000
2766,1713,9359,1001
2767,1714,3715,1002
2768,1714,440,1000
2769,1715,4973,1001
2770,1715,7842,1002
2771,1716,5671,1000
2772,1716,4278,1001
2773,1716,6141,1002
2774,1717,4720,1000
2775,1717,3555,1001
2776,1718,6729,1002
2777,1718,2696,1000
2778,1718,3317,1001
2779,1719,362,1002
2780,1719,665,1000
2781,1720,156,1001
2782,1720,5232,1002
2783,1720,694,1000
2784,1721,4734,1001
2785,1721,5132,1002
2786,1721,5524,1000
2787,1722,3811,1001
2788,1722,5318,1002
2789,1723,6751,1000
2790,1723,4859,1001
2791,1723,2289,1002
2792,1724,7619,1000
2793,1724,7616,1001
2794,1724,5054,1002
2795,1725,1829,1000
2796,1725,5275,1001
2797,1726,2988,1002
2798,1726,1470,1000
2799,1726,1544,1001
2800,1727,7495,1002
2801,1727,1367,1000
2802,1727,6831,1001
2803,1728,5031,1002
2804,1728,9380,1000
2805,1728,7399,1001
2806,1729,1687,1002
2807,1729,9121,1000
2808,1729,7477,1001
2809,1730,1079,1002
2810,1730,68,1000
2811,1730,6668,1001
2812,1731,3166,1002
2813,1731,7190,1000
2814,1731,6083,1001
2815,1732,3553,1002
2816,1732,843,1000
2817,1732,518,1001
2818,1733,9546,1002
2819,1733,715,1000
2820,1733,4007,1001
2821,1734,4797,1002
2822,1734,1487,1000
2823,1734,5516,1001
2824,1735,2725,1002
2825,1735,6391,1000
2826,1736,6622,1001
2827,1736,6313,1002
2828,1737,4043,1000
2829,1737,3202,1001
2830,1738,4886,1002
2831,1738,7721,1000
2832,1739,5730,1001
2833,1739,9280,1002
2834,1740,1773,1000
2835,1740,4521,1001
2836,1741,3159,1002
2837,1741,7033,1000
2838,1742,744,1001
2839,1742,4395,1002
2840,1742,6493,1000
2841,1743,8438,1001
2842,1743,8484,1002
2843,1743,9330,1000
2844,1744,2345,1001
2845,1744,3623,1002
2846,1744,7744,1000
2847,1745,999,1001
2848,1745,8245,1002
2849,1745,8542,1000
2850,1746,912,1001
2851,1746,3512,1002
2852,1746,2957,1000
2853,1747,5378,1001
2854,1747,6156,1002
2855,1748,3108,1000
2856,1748,837,1001
2857,1749,6621,1002
2858,1749,8622,1000
2859,1749,3904,1001
2860,1750,1937,1002
2861,1750,990,1000
2862,1750,3896,1001
2863,1751,2885,1002
2864,1751,6939,1000
2865,1751,1032,1001
2866,1752,7788,1002
2867,1752,5359,1000
2868,1753,6240,1001
2869,1753,9825,1002
2870,1754,7138,1000
2871,1754,2159,1001
2872,1755,7123,1002
2873,1755,6692,1000
2874,1756,629,1001
2875,1756,4394,1002
2876,1757,2857,1000
2877,1757,8640,1001
2878,1758,5750,1002
2879,1758,5529,1000
2880,1759,7484,1001
2881,1759,1366,1002
2882,1760,1512,1000
2883,1760,9767,1001
2884,1761,2905,1002
2885,1761,1998,1000
2886,1762,2258,1001
2887,1762,1062,1002
2888,1763,2289,1000
2889,1763,2259,1001
2890,1764,5744,1002
2891,1764,7098,1000
2892,1765,6683,1001
2893,1765,1490,1002
2894,1765,6195,1000
2895,1766,8748,1001
2896,1766,3904,1002
2897,1766,2800,1000
2898,1767,620,1001
2899,1767,9528,1002
2900,1768,5790,1000
2901,1768,4657,1001
2902,1769,6757,1002
2903,1769,5167,1000
2904,1770,7030,1001
2905,1770,417,1002
2906,1770,3432,1000
2907,1771,2502,1001
2908,1771,6367,1002
2909,1772,9775,1000
2910,1772,6437,1001
2911,1773,2485,1002
2912,1773,9824,1000
2913,1774,7437,1001
2914,1774,7665,1002
2915,1774,3194,1000
2916,1775,425,1001
2917,1775,6802,1002
2918,1776,5298,1000
2919,1776,3507,1001
2920,1776,5291,1002
2921,1777,2248,1000
2922,1777,4084,1001
2923,1778,8935,1002
2924,1778,6411,1000
2925,1778,8830,1001
2926,1779,8550,1002
2927,1779,3614,1000
2928,1780,5475,1001
2929,1780,1158,1002
2930,1781,430,1000
2931,1781,6980,1001
2932,1782,2529,1002
2933,1782,3240,1000
2934,1782,2817,1001
2935,1783,3610,1002
2936,1783,5655,1000
2937,1783,4830,1001
2938,1784,3612,1002
2939,1784,965,1000
2940,1785,9321,1001
2941,1785,1334,1002
2942,1785,2206,1000
2943,1786,6685,1001
2944,1786,4210,1002
2945,1787,3859,1000
2946,1787,7867,1001
2947,1787,5455,1002
2948,1788,8959,1000
2949,1788,2028,1001
2950,1789,7418,1002
2951,1789,4524,1000
2952,1790,4594,1001
2953,1790,412,1002
2954,1790,6392,1000
2955,1791,5640,1001
2956,1791,1024,1002
2957,1791,8368,1000
2958,1792,1524,1001
2959,1792,7388,1002
2960,1793,8932,1000
2961,1793,5212,1001
2962,1793,6416,1002
2963,1794,5380,1000
2964,1794,6922,1001
2965,1794,807,1002
2966,1795,8614,1000
2967,1795,3713,1001
2968,1796,7444,1002
2969,1796,6474,1000
2970,1796,8881,1001
2971,1797,8088,1002
2972,1797,1753,1000
2973,1798,3348,1001
2974,1798,6640,1002
2975,1799,8353,1000
2976,1799,9793,1001
2977,1800,3769,1002
2978,1800,374,1000
2979,1801,7529,1001
2980,1801,7866,1002
2981,1802,7022,1000
2982,1802,45,1001
2983,1802,2800,1002
2984,1803,5398,1000
2985,1803,5999,1001
2986,1804,3902,1002
2987,1804,6732,1000
2988,1804,5355,1001
2989,1805,1866,1002
2990,1805,7834,1000
2991,1805,8324,1001
2992,1806,5473,1002
2993,1806,1393,1000
2994,1806,1300,1001
2995,1807,8934,1002
2996,1807,888,1000
2997,1807,8892,1001
2998,1808,9877,1002
2999,1808,3330,1000
3000,1809,2143,1001
3001,1809,277,1002
3002,1810,1255,1000
3003,1810,8381,1001
3004,1810,7054,1002
3005,1811,2858,1000
3006,1811,9227,1001
3007,1812,9615,1002
3008,1812,8013,1000
3009,1813,2526,1001
3010,1813,243,1002
3011,1813,5973,1000
3012,1814,1163,1001
3013,1814,6200,1002
3014,1815,8232,1000
3015,1815,8191,1001
3016,1816,2568,1002
3017,1816,7474,1000
3018,1816,213,1001
3019,1817,7555,1002
3020,1817,7179,1000
3021,1818,6587,1001
3022,1818,7482,1002
3023,1818,8697,1000
3024,1819,2844,1001
3025,1819,9894,1002
3026,1820,6874,1000
3027,1820,2332,1001
3028,1821,7659,1002
3029,1821,3593,1000
3030,1822,8477,1001
3031,1822,8783,1002
3032,1822,5736,1000
3033,1823,6431,1001
3034,1823,7279,1002
3035,1823,3622,1000
3036,1824,7688,1001
3037,1824,2870,1002
3038,1825,2639,1000
3039,1825,2729,1001
3040,1825,103,1002
3041,1826,178,1000
3042,1826,449,1001
3043,1827,1189,1002
3044,1827,3984,1000
3045,1828,3736,1001
3046,1828,3708,1002
3047,1828,5546,1000
3048,1829,7767,1001
3049,1829,9172,1002
3050,1829,4877,1000
3051,1830,1134,1001
3052,1830,2511,1002
3053,1830,8579,1000
3054,1831,6931,1001
3055,1831,1960,1002
3056,1831,6100,1000
3057,1832,3802,1001
3058,1832,6480,1002
3059,1833,7670,1000
3060,1833,7011,1001
3061,1834,3485,1002
3062,1834,6798,1000
3063,1834,4359,1001
3064,1835,6669,1002
3065,1835,4488,1000
3066,1836,2184,1001
3067,1836,7266,1002
3068,1837,4296,1000
3069,1837,1450,1001
3070,1838,1788,1002
3071,1838,4814,1000
3072,1838,2045,1001
3073,1839,2805,1002
3074,1839,9728,1000
3075,1840,824,1001
3076,1840,2427,1002
3077,1841,2480,1000
3078,1841,9402,1001
3079,1842,4800,1002
3080,1842,6531,1000
3081,1843,5621,1001
3082,1843,1223,1002
3083,1843,7051,1000
3084,1844,2970,1001
3085,1844,1395,1002
3086,1844,5301,1000
3087,1845,722,1001
3088,1845,7258,1002
3089,1846,2572,1000
3090,1846,4200,1001
3091,1847,2594,1002
3092,1847,4961,1000
3093,1847,7608,1001
3094,1848,2809,1002
3095,1848,4155,1000
3096,1848,6672,1001
3097,1849,6993,1002
3098,1849,8754,1000
3099,1850,3729,1001
3100,1850,2877,1002
3101,1850,5301,1000
3102,1851,1091,1001
3103,1851,5278,1002
3104,1851,2865,1000
3105,1852,8392,1001
3106,1852,4641,1002
3107,1852,1038,1000
3108,1853,3371,1001
3109,1853,8799,1002
3110,1853,8801,1000
3111,1854,881,1001
3112,1854,7836,1002
3113,1854,9525,1000
3114,1855,6273,1001
3115,1855,3852,1002
3116,1855,3753,1000
3117,1856,2330,1001
3118,1856,1808,1002
3119,1856,4984,1000
3120,1857,7004,1001
3121,1857,8447,1002
3122,1858,5425,1000
3123,1858,3970,1001
3124,1858,8067,1002
3125,1859,8939,1000
3126,1859,9420,1001
3127,1859,2810,1002
3128,1860,624,1000
3129,1860,4937,1001
3130,1860,6061,1002
3131,1861,8500,1000
3132,1861,9575,1001
3133,1861,5480,1002
3134,1862,6915,1000
3135,1862,9881,1001
3136,1863,2963,1002
3137,1863,3657,1000
3138,1863,5266,1001
3139,1864,5031,1002
3140,1864,1089,1000
3141,1864,6325,1001
3142,1865,4946,1002
3143,1865,6221,1000
3144,1866,1683,1001
3145,1866,6261,1002
3146,1867,3165,1000
3147,1867,6960,1001
3148,1868,5598,1002
3149,1868,6808,1000
3150,1868,469,1001
3151,1869,4025,1002
3152,1869,6924,1000
